State,year,month,NO2_Mean,NO2_1st_Max_Value,NO2_1st_Max_Hour,NO2_AQI,O3_Mean,O3_1st_Max_Value,O3_1st_Max_Hour,O3_AQI,SO2_Mean,SO2_1st_Max_Value,SO2_1st_Max_Hour,SO2_AQI,CO_Mean,CO_1st_Max_Value,CO_1st_Max_Hour,CO_AQI
Arizona,2008,2,21.37895672,41.3255814,16.6627907,39.04651163,0.017758314,0.034534884,9.953488372,29.31395349,1.221682314,2.699127907,11.27034884,0,0.515066555,1.013662791,10.22383721,0
Arizona,2008,3,20.11497731,43.58241758,16.39010989,41.17582418,0.027826736,0.048307692,10.15934066,40.92857143,1.581552445,2.674175824,10.33516484,0,0.355208085,0.706318681,10.3489011,0
Arizona,2008,4,17.03692275,42.8442623,12.42622951,40.68032787,0.036322639,0.05604918,10.23770492,50.73770492,1.432213393,2.459836066,7.397540984,0,0.36997518,0.683606557,8.766393443,0
Arizona,2008,5,13.41798912,33.68548387,11.98655914,31.80913978,0.039344906,0.057048387,9.948924731,53.21505376,1.286850368,2.522446237,7.471774194,0,0.382637161,0.65188172,8.755376344,0
Arizona,2008,6,14.1958294,35.58333333,11.98333333,33.66666667,0.036728275,0.059025,10.075,56.59166667,1.205622238,2.368333333,6.695833333,0,0.263365858,0.5,7.283333333,0
Arizona,2008,7,9.357655556,21.08870968,11.66935484,19.83870968,0.034881048,0.051862903,10.08870968,46.76612903,1.065058234,2.071370968,7.560483871,0,0.232085903,0.34516129,6.709677419,0
Arizona,2008,8,9.428320392,21.35,11.23333333,20.08333333,0.035000867,0.051575,10.25,45.94166667,0.775443775,1.67,9.570833333,0,0.165799271,0.274166667,6.029166667,0
Arizona,2008,9,13.05761906,31.98314607,15.85955056,30.18539326,0.030321404,0.050949438,10.0505618,44.80337079,1.119463081,1.992696629,7.823033708,0,0.227939208,0.484269663,10.47752809,0
Arizona,2008,10,19.57840565,41.65053763,15.73655914,39.43548387,0.022457672,0.042274194,9.607526882,36.12903226,1.417381745,2.45483871,8.913978495,0,0.367204274,0.8,11.15591398,0
Arizona,2008,11,20.36945413,40.02840909,15.83522727,37.80681818,0.017080011,0.032971591,9.414772727,27.9375,1.415645514,2.641193182,11.46590909,0,0.484930014,0.969886364,10.71022727,0
Arizona,2008,12,20.7837116,36.93820225,16.60674157,34.87640449,0.012682669,0.02391573,9.752808989,20.24719101,1.504719022,2.935674157,12.62359551,0,0.534475537,1.101123596,11.4747191,0
Arizona,2009,1,21.19510086,38.26136364,15.46590909,36.17613636,0.013861176,0.027545455,9.619318182,23.36363636,1.452719744,2.53125,9.360795455,0,0.51760798,1.063068182,10.40909091,0
Arizona,2009,2,19.31328513,39.14457831,17.43975904,36.96987952,0.019947542,0.037795181,10.40361446,32.04216867,0.943608988,1.84186747,10.63253012,0,0.479629166,0.937951807,10.12650602,0
Arizona,2009,3,16.33691262,38.78494624,13.47849462,36.61290323,0.029197586,0.048150538,10.77956989,40.82258065,0.916586755,1.888172043,10.28225806,0,0.376764398,0.697580645,9.274193548,0
Arizona,2009,4,14.13875164,35.7295082,13.80327869,33.76229508,0.036611648,0.054696721,10.50819672,47.58196721,0.914162164,1.51352459,6.741803279,0,0.342764533,0.556557377,8.295081967,0
Arizona,2009,5,12.37108923,29.0483871,11.90322581,27.45967742,0.034712718,0.053008065,9.846774194,46.83870968,0.631066206,1.154032258,6.274193548,0,0.326155661,0.508064516,6.060483871,0
Arizona,2009,6,10.81077175,26.175,9.841666667,24.7,0.030675142,0.045575,10.21666667,38.85833333,0.617682513,1.489166667,5.4625,0,0.290127629,0.432083333,5.591666667,0
Arizona,2009,7,9.354096339,22.20967742,11.29032258,20.94354839,0.037247266,0.054233871,10.10483871,48.06451613,0.399367044,0.899193548,7.189516129,0,0.277863516,0.400403226,6.681451613,0
Arizona,2009,8,11.454701,27.63709677,12.40322581,26.08870968,0.032216121,0.05108871,10.43548387,44.00806452,1.243437528,1.841935484,6.89516129,0,0.300443089,0.483870968,7.657258065,0
Arizona,2009,9,12.05904728,29.48333333,13.56666667,27.85,0.030805528,0.048833333,9.994444444,42.31111111,1.297555817,2.096388889,7.077777778,0,0.251465356,0.469444444,8.586111111,0
Arizona,2009,10,16.60812983,36.32795699,16.06989247,34.29032258,0.0237365,0.041833333,9.817204301,35.44086022,0.61481178,1.668010753,9.567204301,0,0.311117586,0.628225806,10.9327957,0
Arizona,2009,11,21.46446805,40.58888889,16.49444444,38.36666667,0.016998867,0.033822222,9.177777778,28.68333333,1.283511144,2.403888889,8.636111111,0,0.516016744,1.010555556,10.425,0
Arizona,2009,12,21.94450288,38.91397849,15.97311828,36.74193548,0.014446747,0.028747312,10.08064516,24.33870968,1.34565428,2.310215054,8.911290323,0,0.537868191,1.052419355,10.62634409,0
Arizona,2010,1,18.88048806,36.65730337,14.96067416,34.58426966,0.018493185,0.032595506,10.04494382,27.6011236,1.390383334,2.208988764,7.516853933,0,0.461581244,0.903370787,10.37359551,0
Arizona,2010,2,17.16301342,36.02380952,17.13690476,33.99404762,0.021087768,0.038285714,9.904761905,32.51190476,0.980381711,1.868452381,8.446428571,0,0.372762595,0.700892857,9.30952381,0
Arizona,2010,3,14.59115228,36.05376344,15.51075269,34.03225806,0.028467806,0.046801075,10.33333333,39.70430108,0.911126487,1.893817204,9.266129032,0,0.36665671,0.658870968,9.540322581,0
Arizona,2010,4,12.11062727,30.99180328,12.68032787,29.22131148,0.035385926,0.052819672,10.72131148,45.5,0.729660561,1.784016393,8.323770492,0,0.309275217,0.524590164,7.487704918,0
Arizona,2010,5,11.99818402,31.62096774,12.2016129,29.84677419,0.038645452,0.057193548,10.55645161,51.97580645,0.759021,1.704032258,8.838709677,0,0.2874445,0.510887097,7.205645161,0
Arizona,2010,6,10.72583572,27.73333333,11.90833333,26.15833333,0.036136425,0.0555,10.25833333,52.23333333,0.916735479,1.956666667,7.158333333,0,0.229608288,0.432916667,6.145833333,0
Arizona,2010,7,5.958981911,14.84821429,9.464285714,13.95535714,0.038332893,0.0513125,9.75,45.27678571,0.847238121,2.049107143,8.46875,0,0.204861112,0.279464286,6.044642857,0
Arizona,2010,8,9.488737895,22.58064516,12.79032258,21.22580645,0.034500976,0.051919355,10.19354839,45.85483871,0.969352968,2.053629032,8.004032258,0,0.218864855,0.361290323,7.387096774,0
Arizona,2010,9,15.08025582,34.77777778,15.40555556,32.83333333,0.02943425,0.051983333,10.08888889,45.44444444,1.376565794,2.078055556,6.716666667,0,0.303411664,0.583055556,9.977777778,0
Arizona,2010,10,15.03006446,33.08709677,14.67741935,31.06989247,0.024197038,0.04238172,9.747311828,36.09677419,0.744666683,1.367473118,9.120967742,0,0.292041191,0.571774194,9.75,0
Arizona,2010,11,19.74755756,39.685,16.14444444,37.32222222,0.019331017,0.036566667,9.622222222,31.03333333,1.040238289,2.1275,13.15555556,0,0.436825681,0.918611111,11.18055556,0
Arizona,2010,12,22.1767332,37.50322581,16.34408602,35.25806452,0.012191237,0.025456989,10.30107527,21.55913978,1.324361247,2.479301075,13.03225806,0,0.554762425,1.075806452,10.83064516,0
Arizona,2011,1,24.15115278,39.67258065,15.26612903,37.21774194,0.013660815,0.030862903,10.22580645,26.18548387,1.001680827,2.375806452,12.74596774,0,0.57573071,1.056439516,8.826612903,0
Arizona,2011,2,18.07498971,35.55892857,14.90178571,33.26785714,0.022043911,0.040258929,10.58928571,34.08035714,0.578155076,1.545535714,12.67857143,0,0.397147509,0.766799107,9.464285714,0
Arizona,2011,3,16.14117301,36.50322581,12.14516129,34.25,0.028372282,0.047935484,10.53225806,40.62096774,0.708800681,1.674193548,10.15725806,0,0.291894972,0.568391129,7.842741935,0
Arizona,2011,4,10.24660196,27.56607143,10.59821429,25.75892857,0.036977321,0.052848214,10.38392857,46.17857143,0.713814353,1.447767857,8.924107143,0,0.204981049,0.38840625,6.575892857,0
Arizona,2011,5,9.007143387,26.29516129,10.23387097,24.59677419,0.040055782,0.056217742,10.86290323,51.06451613,0.60963875,1.151612903,9.068548387,0,0.193836944,0.348112903,6.080645161,0
Arizona,2011,6,11.81022088,29.45762712,8.491525424,27.55932203,0.037570644,0.057237288,10.33898305,53.74576271,0.655584085,1.872033898,7.584745763,0,0.208033958,0.377966102,5.694915254,0
Arizona,2011,7,8.906420066,19.95081967,9.885245902,18.54098361,0.037541672,0.053016393,10.3442623,48.98360656,0.35206982,1.066393443,6.967213115,0,0.153828893,0.254098361,5.598360656,0
Arizona,2011,8,11.16375885,25.14032258,10.19354839,23.48387097,0.037864968,0.054080645,9.903225806,49.37096774,0.561169508,1.295967742,8.612903226,0,0.163074556,0.262096774,5.088709677,0
Arizona,2011,9,14.62017152,32.14333333,12.75,30.08333333,0.030233983,0.049033333,9.933333333,42.95,0.534546167,1.350833333,9.875,0,0.198892742,0.3975,7.916666667,0
Arizona,2011,10,19.54204785,39.31451613,16.73387097,36.89516129,0.02232729,0.043314516,9.85483871,36.7016129,0.909898093,2.019354839,12.07258065,0,0.327645327,0.653822581,9.064516129,0
Arizona,2011,11,19.37015155,36.95,17.01666667,34.65,0.017755925,0.033741667,10.38333333,28.66666667,0.727444421,1.715,12.87083333,0,0.368949346,0.755295833,10.73333333,0
Arizona,2011,12,20.66470752,35.42580645,15.25806452,33.24193548,0.014664742,0.027056452,9.564516129,22.94354839,0.84404054,1.987903226,12.81854839,0,0.477424605,0.92796371,10.52419355,0
Arizona,2012,1,23.61998047,38.87903226,16.24193548,36.38709677,0.01235121,0.027467742,10.75806452,23.28225806,1.065048508,2.327016129,14.97983871,0,0.532063843,1.015197581,10.31048387,0
Arizona,2012,2,19.80770557,39.19482759,16.52586207,36.72413793,0.021597733,0.040077586,10.53448276,33.96551724,0.682738716,1.6375,12.95258621,0,0.402505957,0.772547414,9.340517241,0
Arizona,2012,3,17.57792164,39.23064516,15.76612903,36.80645161,0.027842347,0.047322581,10.79032258,40.15322581,0.495125952,1.238306452,13.02419355,0,0.33260656,0.653447581,9.286290323,0
Arizona,2012,4,14.61794358,35.36181818,13.21818182,33.3,0.034810576,0.054921212,11.01212121,49.12121212,0.508153542,1.120151515,10.92575758,0,0.292426523,0.525389394,8.048484848,0
Arizona,2012,5,13.05617258,33.71296296,11.51851852,31.67592593,0.040585972,0.060435185,10.30555556,59.69444444,0.646118477,1.136574074,11.14351852,0,0.228413546,0.419953704,7.375,0
Arizona,2012,6,11.07349717,28.31,11.21,26.54,0.03379055,0.05118,9.95,45.24,0.68517615,1.0435,9.68,0,0.17459634,0.30429,6.58,0
Arizona,2012,7,9.696822364,22.09636364,10.22727273,20.60909091,0.037612164,0.052527273,10.28181818,47.90909091,0.623908773,0.994090909,7.295454545,0,0.196592186,0.292204545,6.218181818,0
Arizona,2012,8,13.20429156,32.63461538,13.82692308,30.82692308,0.037623962,0.060038462,10.48076923,63.03846154,1.073322317,1.470192308,5.086538462,0,0.177816096,0.363903846,8.682692308,0
Arizona,2012,9,12.85011248,28.18596491,13.43859649,26.35964912,0.029981588,0.048350877,10.42105263,41.56140351,0.716043404,1.241666667,9.719298246,0,0.197107627,0.400184211,7.763157895,0
Arizona,2012,10,18.53290135,38.20645161,16.05645161,35.84677419,0.022027952,0.042241935,10.16935484,35.76612903,0.822508742,1.545564516,12.48790323,0,0.274721835,0.604818548,9.189516129,0
Arizona,2012,11,23.27133733,40.175,17.63333333,37.65833333,0.015360383,0.032791667,10.33333333,27.79166667,1.120444342,2.2975,13.32083333,0,0.465671267,0.918529167,8.570833333,0
Arizona,2012,12,20.8619619,37.32096774,16.75806452,34.98387097,0.015899185,0.031185484,10.44354839,26.45967742,0.840791629,2.156048387,12.54032258,0,0.381417298,0.855189516,10.56048387,0
Arizona,2013,1,23.12864446,38.77580645,14.14516129,36.41129032,0.014290984,0.030120968,10.33064516,26.71774194,1.011722508,2.311290323,11.28629032,0,0.44382604,0.908883065,9.245967742,0
Arizona,2013,2,20.30151498,39.3,14.91071429,36.9375,0.021164804,0.038544643,10.35714286,34.125,0.706134862,1.6375,12.41964286,0,0.334976955,0.67284375,8.696428571,0
Arizona,2013,3,18.14924296,38.67419355,14.80645161,36.33870968,0.026170766,0.046096774,10.91935484,41.04032258,0.650704565,1.7,11.37903226,0,0.297631851,0.609657258,7.806451613,0
Arizona,2013,4,11.99343078,29.275,12.81666667,27.40833333,0.03383275,0.050783333,10.68333333,46.35833333,0.581465158,1.330416667,10.57083333,0,0.2579883,0.4532625,6.983333333,0
Arizona,2013,5,9.776619573,27.11774194,8.919354839,25.31451613,0.043310774,0.059217742,10.15322581,62.02419355,0.641810254,1.427016129,7.919354839,0,0.203801964,0.355125,6.241935484,0
Arizona,2013,6,10.82749203,26.78166667,9.833333333,25.025,0.033229833,0.050666667,10.13333333,47.10833333,0.517303946,1.353333333,8.754166667,0,0.180286175,0.333020833,5.516666667,0
Arizona,2013,7,7.502981911,16.9016129,9.483870968,15.61290323,0.040118605,0.055379032,10.08870968,58.45967742,0.368357024,0.67016129,8.838709677,0,0.198920472,0.271875,5.076612903,0
Arizona,2013,8,10.47739136,23.81935484,10.99193548,22.30645161,0.034546,0.052056452,10.02419355,51.07258065,0.672271516,1.704032258,9.326612903,0,0.189982766,0.306584677,5.826612903,0
Arizona,2013,9,12.01591983,28.42,14.00833333,26.58333333,0.030953992,0.049091667,10.525,46.2,0.711275183,1.571666667,9.129166667,0,0.2060715,0.373216667,7.341666667,0
Arizona,2013,10,16.86969098,35.53709677,15.62096774,33.37903226,0.023933863,0.044241935,10.37096774,39.42741935,0.538563875,1.252016129,11.15725806,0,0.307604198,0.646080645,9.10483871,0
Arizona,2013,11,15.91380756,30.94333333,14.83333333,28.99166667,0.019658708,0.034975,10.25,31.03333333,0.483523667,1.274583333,10.79166667,0,0.360080454,0.730504167,9.416666667,0
Arizona,2013,12,20.21800597,34.25,15.78225806,32.08064516,0.015520113,0.030685484,9.612903226,27.18548387,0.741948601,1.806854839,12.98387097,0,0.490273383,0.966217742,10.17741935,0
Arizona,2014,1,25.25079839,40.13818182,16.72727273,37.65454545,0.013380309,0.030745455,9.736363636,28.47272727,1.088305041,2.442272727,14.39090909,0,0.589864977,1.116472727,9,0
Arizona,2014,2,20.4393558,37.58867925,16.27358491,35.22641509,0.018415094,0.03754717,10.71698113,34.72641509,0.679631264,1.939622642,12.07075472,0,0.421398519,0.790518868,8.740566038,0
Arizona,2014,3,13.98701181,32.21451613,13.12096774,30.20967742,0.030496298,0.049193548,10.96774194,46.34677419,0.479988976,1.152822581,10.75,0,0.283672016,0.539705645,7.717741935,0
Arizona,2014,4,12.14031908,29.92333333,11.11666667,28.05833333,0.037743725,0.055433333,10.45,56.16666667,0.51782545,1.195416667,9.020833333,0,0.2317398,0.410291667,6.4875,0
Arizona,2014,5,10.21725614,27.95471698,11.28301887,26.22641509,0.041045981,0.05704717,10.58490566,60.11320755,0.668112533,1.419339623,9.391509434,0,0.238338821,0.415075472,7.79245283,0
Arizona,2014,6,12.982237,33.17179487,10.67948718,31.25641026,0.03466509,0.05475641,10.32051282,60.35897436,0.935134763,1.591025641,9.314102564,0,0.274034596,0.442865385,5.801282051,0
Arizona,2014,7,8.521194016,20.01612903,9.596774194,18.87096774,0.039286323,0.055887097,10.29032258,62.03225806,1.360459476,1.891129032,8.443548387,0,0.288040815,0.406524194,7.225806452,0
Arizona,2014,8,9.531897735,22.42040816,13.13265306,20.95918367,0.033495306,0.050408163,10.24489796,52.42857143,1.052418786,1.365306122,7.25,0,0.243519311,0.366469388,6.969387755,0
Arizona,2014,9,10.28661197,24.39166667,14.25833333,22.74166667,0.026702433,0.044883333,10.11666667,44.375,0.671819433,1.1675,9.670833333,0,0.271506192,0.438320833,8.170833333,0
Arizona,2014,10,16.14624107,34.05483871,15.50806452,31.93548387,0.023262452,0.045129032,10.0483871,42.95967742,0.738821585,1.352016129,11.10887097,0,0.406846137,0.716419355,9.487903226,0
Arizona,2014,11,17.68713352,34.72833333,14.60833333,32.49166667,0.019054817,0.035766667,9.95,33.11666667,0.753755558,1.807916667,12.87916667,0,0.451634163,0.8645,10.49166667,0
Arizona,2014,12,19.26431941,34.5,15.87903226,32.30645161,0.012708137,0.026685484,10.47580645,24.63709677,0.733497302,1.70483871,12.2983871,0,0.553023798,0.97941129,10.44758065,0
Arizona,2015,1,18.23420506,33.05806452,15.12096774,30.91935484,0.014325306,0.028725806,10.33064516,26.66935484,0.67354625,1.611290323,12.09274194,0,0.503753593,0.923987903,10.375,0
Arizona,2015,2,16.46022796,34.16964286,16.53571429,32.03571429,0.020786955,0.038366071,10.36607143,35.53571429,0.574636491,1.494642857,11.71428571,0,0.434031647,0.796058036,9.290178571,0
Arizona,2015,3,13.6737477,31.77903226,13.75,29.82258065,0.029057073,0.048024194,10.37096774,45.15322581,0.393049315,1.277419355,11.4233871,0,0.370479258,0.633056452,8.241935484,0
Arizona,2015,4,10.20499114,28.36666667,13.90833333,26.55833333,0.037371542,0.0541,10.35833333,55.05,0.302455871,0.769166667,9.1125,0,0.284975254,0.476675,8.908333333,0
Arizona,2015,5,7.73122904,22.80645161,9.838709677,21.27419355,0.040206113,0.055556452,10.28225806,58.89516129,0.371965371,0.974596774,8.10483871,0,0.250025742,0.395330645,6.201612903,0
Arizona,2015,6,7.9409044,21.17333333,10.43333333,19.75,0.038311733,0.054783333,10.43333333,60.45833333,0.312782492,0.844583333,7.6125,0,0.236200583,0.367795833,6.458333333,0
Arizona,2015,7,5.934383476,15.42741935,10.08870968,14.32258065,0.033185855,0.045540323,9.798387097,44.18548387,0.47083927,1.13266129,8.907258065,0,0.175853569,0.269096774,7.076612903,0
Arizona,2015,8,7.959164766,20.04193548,11.85483871,18.63709677,0.036441105,0.052322581,9.959677419,53.86290323,0.506206738,0.883064516,9.036290323,0,0.221783339,0.352366935,7.951612903,0
Arizona,2015,9,9.703133492,21.74666667,12.81666667,20.21666667,0.026588558,0.042708333,10.24166667,41.01666667,0.5723636,0.9475,9.720833333,0,0.25195615,0.413808333,8.975,0
Arizona,2015,10,9.42996048,19.57011494,11.34482759,18.24425287,0.02294267,0.039954023,9.818965517,37.12931034,0.476276935,0.910632184,9.242816092,0,0.334428455,0.580423851,9.189655172,0
Arizona,2015,11,18.41513507,34.42166667,16.88333333,32.26666667,0.017863917,0.034716667,10.03333333,32.1,0.48830555,1.290833333,11.60833333,0,0.444014942,0.838441667,9.608333333,0
Arizona,2015,12,22.15059055,37.18870968,17.22580645,34.87096774,0.013186548,0.027419355,9.951612903,25.33870968,0.931895524,2.062903226,13.00806452,0,0.576104677,1.05925,10.40322581,0
Arizona,2016,1,18.55671076,33.30677966,16.49152542,31.06779661,0.015461881,0.031559322,9.949152542,29.28813559,0.513225678,1.259322034,12.01694915,0,0.525459983,0.863152542,8.101694915,0
Arizona,2016,2,16.90082126,32.81296296,15.68518519,30.61111111,0.020790889,0.041185185,9.87037037,38.05555556,0.433194639,1.252777778,12.73148148,0,0.504576657,0.846185185,9.231481481,0
Arizona,2016,3,11.93706788,29.41052632,13.54385965,27.28070175,0.030322632,0.048403509,10.71929825,45.0877193,0.239206965,0.687719298,9.903508772,0,0.37473664,0.643184211,8.271929825,0
Arkansas,2007,1,12.82141181,24.5483871,12.70967742,23.09677419,0.015013387,0.023580645,9.741935484,20,2.802403129,3.74516129,9.741935484,0,0.626287484,0.89516129,8.419354839,0
Arkansas,2007,2,12.62698814,26.21428571,11.67857143,24.67857143,0.0220045,0.032035714,10.82142857,27.21428571,2.967671429,4.539285714,8.535714286,0,0.615722089,0.860714286,7.696428571,0
Arkansas,2007,3,13.55236087,28.4516129,13.32258065,26.80645161,0.026791677,0.040290323,9.870967742,34.58064516,2.852353,4.041935484,9.274193548,0,0.531761355,0.817741935,7.951612903,0
Arkansas,2007,4,9.759178767,24.86666667,11.53333333,23.36666667,0.033733367,0.0482,10.76666667,41.43333333,2.5508644,3.795,8.166666667,0,0.4755888,0.625,5.933333333,0
Arkansas,2007,5,10.62475561,26.90322581,12.51612903,25.38709677,0.031485194,0.048322581,9.903225806,42.70967742,2.685588016,3.856451613,9.483870968,0,0.439364242,0.622580645,7.887096774,0
Arkansas,2007,6,9.0335749,21.76666667,10.23333333,20.53333333,0.031570833,0.0491,9.866666667,47.2,2.715445783,3.561666667,7.85,0,0.389181833,0.511666667,6.683333333,0
Arkansas,2007,7,7.929331194,18.09677419,12.06451613,17.03225806,0.027067194,0.043258065,9.64516129,38.87096774,2.841486774,3.775806452,8.548387097,0,0.474143952,0.587096774,9.112903226,0
Arkansas,2007,8,9.103558355,23.58064516,9.967741935,22.16129032,0.035067161,0.056548387,9.548387097,57.64516129,3.565529903,4.674193548,8.193548387,0,0.680896484,0.835483871,6.774193548,0
